K,Metric,Dataset,Voting,CV,Accuracy,F-score,Precision,Recall
25,euclidean,glass,reverse_distance,2,0.2991699432066405,0.1550187167020638,0.14827620173364853,0.16791979949874686
25,euclidean,glass,reverse_distance,3,0.46245418719393,0.2611262799508997,0.24434075134873004,0.2930392460464924
25,euclidean,glass,reverse_distance,4,0.4758230845619128,0.2753507703436985,0.2504245038340123,0.3126937544023457
25,euclidean,glass,reverse_distance,5,0.5387227759320783,0.30548118976392225,0.2870772854596384,0.3437698412698413
25,euclidean,glass,reverse_distance,6,0.5474978655125714,0.31108367444418167,0.2897141438808105,0.34848484848484845
27,euclidean,glass,reverse_distance,2,0.3787243337702053,0.1903138780707365,0.17380435424790264,0.22986633249791144
27,euclidean,glass,reverse_distance,3,0.4476083554466898,0.254293700098531,0.23920226981821188,0.2781494900697799
27,euclidean,glass,reverse_distance,4,0.4734279912408016,0.27455371383002963,0.25301439423149946,0.3104531651842023
27,euclidean,glass,reverse_distance,5,0.5195910936608611,0.31955600856209376,0.3080804312646418,0.3525
27,euclidean,glass,reverse_distance,6,0.5091899658946873,0.2930186462883105,0.27260567364734034,0.3289788914788914
29,euclidean,glass,reverse_distance,2,0.345565749235474,0.17230609894353385,0.16577021266328607,0.19177109440267334
29,euclidean,glass,reverse_distance,3,0.41089282791671033,0.2249684720174604,0.20803684619474094,0.24947582476567987
29,euclidean,glass,reverse_distance,4,0.45798003717566776,0.2632620176096364,0.23923587249934875,0.3036748325061019
29,euclidean,glass,reverse_distance,5,0.4719146615658243,0.2698391766629308,0.249762506012506,0.3012896825396826
29,euclidean,glass,reverse_distance,6,0.4950284553128981,0.28524795318770874,0.26536156040477504,0.32245532245532244
3,minkowski,glass,reverse_distance,2,0.5747051114023591,0.4191019867580321,0.4113720628964531,0.4346961152882205
3,minkowski,glass,reverse_distance,3,0.617141023448433,0.4928217602830605,0.5258672192005526,0.4840923448532144
3,minkowski,glass,reverse_distance,4,0.5564700939576809,0.4408641895484,0.5043325643654591,0.4217273166576572
3,minkowski,glass,reverse_distance,5,0.5707263666565991,0.4489771413823934,0.4826936120749508,0.4528769841269841
3,minkowski,glass,reverse_distance,6,0.597220672685069,0.4926462058187863,0.5119244136401,0.5117035742035743
5,minkowski,glass,reverse_distance,2,0.5738313674093491,0.3579584077673663,0.34410552067499833,0.3747284878863827
5,minkowski,glass,reverse_distance,3,0.552799891134245,0.38759250489351454,0.4171838909290955,0.3920871010363764
5,minkowski,glass,reverse_distance,4,0.5687527054210272,0.3601379737936158,0.3591275402035318,0.38004273346765605
5,minkowski,glass,reverse_distance,5,0.6170962112822578,0.4013709172782544,0.4080387453041916,0.4330555555555556
5,minkowski,glass,reverse_distance,6,0.5985088707128181,0.4000855645976768,0.42197570744719864,0.41009453509453503
7,minkowski,glass,reverse_distance,2,0.5512450851900392,0.3895065540038374,0.4221863256950977,0.39514933166248956
7,minkowski,glass,reverse_distance,3,0.6222707704642794,0.4111993451808181,0.4177065705574477,0.42362989801395595
7,minkowski,glass,reverse_distance,4,0.5894619076719374,0.3711561816589001,0.3637616740557917,0.38822034661817945
7,minkowski,glass,reverse_distance,5,0.6028754320614785,0.42030840127614316,0.4194044594895988,0.4352579365079364
7,minkowski,glass,reverse_distance,6,0.5689815202199103,0.3619864024618972,0.3525912764947852,0.3816854441854442
9,minkowski,glass,reverse_distance,2,0.5612931411096549,0.3624991717553344,0.36425936575956874,0.3865392648287385
9,minkowski,glass,reverse_distance,3,0.5657148268905771,0.361916266370321,0.3470992696482893,0.38852915066683186
9,minkowski,glass,reverse_distance,4,0.6129879306393706,0.409475587717263,0.42271816093587194,0.431849742821105
9,minkowski,glass,reverse_distance,5,0.5841993019899997,0.3921654109373408,0.4178181540681541,0.40515873015873016
9,minkowski,glass,reverse_distance,6,0.5779604585235391,0.3562507752641852,0.35274226726432606,0.3740125615125615
11,minkowski,glass,reverse_distance,2,0.5660550458715596,0.37523081765882416,0.4117983896185116,0.38480576441102754
11,minkowski,glass,reverse_distance,3,0.5741528423708461,0.39978745534301097,0.4210866263970839,0.41165314422560795
11,minkowski,glass,reverse_distance,4,0.5620814554528556,0.36077929207743076,0.3666200697450697,0.3868353993644241
11,minkowski,glass,reverse_distance,5,0.5572678613376288,0.3849298906636035,0.386494708994709,0.40476190476190477
11,minkowski,glass,reverse_distance,6,0.5704731434220598,0.3947849501417016,0.39567816442816445,0.4205646205646206
13,minkowski,glass,reverse_distance,2,0.5371341197029271,0.32795288296041314,0.3273184273709484,0.35340434419381783
13,minkowski,glass,reverse_distance,3,0.5560529911417847,0.35589306197145315,0.34608967108967104,0.38353534415128615
13,minkowski,glass,reverse_distance,4,0.5985648537162936,0.37521758803608674,0.3542415339290339,0.41017755786525134
13,minkowski,glass,reverse_distance,5,0.5948577133460855,0.384054694889446,0.37017532440015277,0.4145436507936508
13,minkowski,glass,reverse_distance,6,0.585791480334824,0.377478790644083,0.3814201321554263,0.40161227661227655
15,minkowski,glass,reverse_distance,2,0.5560069899519441,0.31504406623405673,0.29077384513429066,0.3486842105263158
15,minkowski,glass,reverse_distance,3,0.5886180117655929,0.3812002107240202,0.39466270879337867,0.3959651513274702
15,minkowski,glass,reverse_distance,4,0.5801186565834033,0.36334398335802326,0.3452170230440354,0.3909728365030222
15,minkowski,glass,reverse_distance,5,0.6172458807342529,0.3724694262167271,0.36617188679340384,0.39795634920634926
15,minkowski,glass,reverse_distance,6,0.6357319006312815,0.38982439635716487,0.37121481256865674,0.4242618492618493
17,minkowski,glass,reverse_distance,2,0.5512450851900392,0.329300561894058,0.3287617126735942,0.3560568086883876
17,minkowski,glass,reverse_distance,3,0.6028928499840931,0.39352823792954755,0.4494485838235838,0.41037119616829765
17,minkowski,glass,reverse_distance,4,0.5930951289690118,0.35435079858501667,0.35551075331712584,0.3849613310236375
17,minkowski,glass,reverse_distance,5,0.5873854827343199,0.36701589619118347,0.35934307285969685,0.3966071428571428
17,minkowski,glass,reverse_distance,6,0.6118915936059899,0.3736617427745362,0.3566090125236152,0.40826858326858323
19,minkowski,glass,reverse_distance,2,0.40589777195281784,0.23137180843179553,0.21962536435418334,0.25809314954051793
19,minkowski,glass,reverse_distance,3,0.5503789153513587,0.331264668332911,0.34288224288224284,0.36139012758577976
19,minkowski,glass,reverse_distance,4,0.6079081048048278,0.35793787273780436,0.35473606162250326,0.38826820933051587
19,minkowski,glass,reverse_distance,5,0.6039608711701734,0.36054073486993443,0.33688367789760976,0.39672619047619045
19,minkowski,glass,reverse_distance,6,0.5929314569987945,0.36975876957042625,0.37316164764887677,0.3933566433566434
21,minkowski,glass,reverse_distance,2,0.445041502839668,0.25230213335052043,0.2320711744341754,0.2777777777777778
21,minkowski,glass,reverse_distance,3,0.5326873107032323,0.30502412882594654,0.27827538318577744,0.34502590940996747
21,minkowski,glass,reverse_distance,4,0.579996116925114,0.3482460548561837,0.3439338767023347,0.3754888651366979
21,minkowski,glass,reverse_distance,5,0.5718082821571194,0.3279667874577897,0.30442681773564134,0.36337301587301585
21,minkowski,glass,reverse_distance,6,0.6036762865806983,0.3702405045217107,0.36273501514729584,0.39698588448588445
23,minkowski,glass,reverse_distance,2,0.39335954565312364,0.21071495627227577,0.1979549006925917,0.23563074352548036
23,minkowski,glass,reverse_distance,3,0.48622811421341733,0.2780178261374296,0.25385722302388974,0.31095999009042485
23,minkowski,glass,reverse_distance,4,0.5116683217477657,0.29989192097900474,0.27589491246527864,0.3344510684390716
23,minkowski,glass,reverse_distance,5,0.5399348971441995,0.33137283555387,0.3235599441912539,0.3587698412698413
23,minkowski,glass,reverse_distance,6,0.5761430451349182,0.3441778338146821,0.32876203544095695,0.3736726236726237
25,minkowski,glass,reverse_distance,2,0.38824814329401486,0.2265793954874415,0.21327191479502405,0.24594820384294067
25,minkowski,glass,reverse_distance,3,0.48948121422095703,0.27451827414751184,0.2569632966124194,0.3058901069408316
25,minkowski,glass,reverse_distance,4,0.5136544190665343,0.29559720989387456,0.2715468091987471,0.33504461726210955
25,minkowski,glass,reverse_distance,5,0.5518660022148395,0.31340232626196074,0.28892853606088903,0.35196428571428573
25,minkowski,glass,reverse_distance,6,0.5380979857566545,0.31171807352460307,0.2873823605731501,0.3463189588189588
27,minkowski,glass,reverse_distance,2,0.327391874180865,0.15753689334251994,0.15042526162846914,0.1758563074352548
27,minkowski,glass,reverse_distance,3,0.43037924636210007,0.24704522821215483,0.232294648327257,0.2701271728807961
27,minkowski,glass,reverse_distance,4,0.48785106816387847,0.2815996444431042,0.2616010681606657,0.32005386218815013
27,minkowski,glass,reverse_distance,5,0.4940452699755025,0.2844771347748512,0.2625270127189632,0.32283730158730156
27,minkowski,glass,reverse_distance,6,0.5012066536350592,0.2885473767175624,0.26662969526746616,0.32473776223776224
29,minkowski,glass,reverse_distance,2,0.29458278724333775,0.13200517054387131,0.12118734923612973,0.1531954887218045
29,minkowski,glass,reverse_distance,3,0.4178449729582614,0.23669432064572735,0.22196091487788147,0.25612721417069245
29,minkowski,glass,reverse_distance,4,0.46381260662541696,0.2685728305679346,0.2442967124520833,0.3026863523187052
29,minkowski,glass,reverse_distance,5,0.462571562804121,0.27368843053909797,0.2517818510465569,0.314265873015873
29,minkowski,glass,reverse_distance,6,0.5242431382621011,0.3171603428801947,0.3058103533367981,0.3464225589225589
3,chebyshev,seeds,uniform,2,0.8952380952380953,0.8942018246630286,0.8971563026441075,0.8952380952380953
3,chebyshev,seeds,uniform,3,0.9090177133655395,0.9088798781328462,0.9110466988727858,0.9090177133655395
3,chebyshev,seeds,uniform,4,0.9196623093681917,0.9196557209465429,0.92328308516389,0.9196623093681917
3,chebyshev,seeds,uniform,5,0.9285714285714285,0.9284381835497889,0.9339221073044601,0.9285714285714286
3,chebyshev,seeds,uniform,6,0.9276094276094274,0.927519636901788,0.9366466866466867,0.9276094276094277
5,chebyshev,seeds,uniform,2,0.9142857142857143,0.9136921748355054,0.913963638963639,0.9142857142857144
5,chebyshev,seeds,uniform,3,0.932769726247987,0.932594318714974,0.934131794131794,0.9327697262479872
5,chebyshev,seeds,uniform,4,0.928921568627451,0.929025206318163,0.933235201975527,0.928921568627451
5,chebyshev,seeds,uniform,5,0.9285714285714286,0.9287743673950569,0.9320848595848595,0.9285714285714286
5,chebyshev,seeds,uniform,6,0.9145622895622897,0.9145252814818031,0.9215802715802717,0.9145622895622897
7,chebyshev,seeds,uniform,2,0.9333333333333333,0.9332274455675991,0.9339892222245163,0.9333333333333332
7,chebyshev,seeds,uniform,3,0.9190821256038647,0.9185896161991534,0.9237968249320906,0.9190821256038647
7,chebyshev,seeds,uniform,4,0.914488017429194,0.91435566783864,0.9163126361655773,0.9144880174291938
7,chebyshev,seeds,uniform,5,0.9285714285714285,0.9283010305998811,0.9299511599511598,0.9285714285714285
7,chebyshev,seeds,uniform,6,0.9339225589225589,0.9340304703348181,0.9360593110593111,0.9339225589225589
9,chebyshev,seeds,uniform,2,0.9190476190476191,0.9189996361194204,0.9203262105738885,0.919047619047619
9,chebyshev,seeds,uniform,3,0.9331723027375202,0.9331129726704813,0.9341674830805266,0.9331723027375202
9,chebyshev,seeds,uniform,4,0.9242919389978214,0.924215200685789,0.9261731739479417,0.9242919389978214
9,chebyshev,seeds,uniform,5,0.9285714285714286,0.9286474472533056,0.9341113624937154,0.9285714285714286
9,chebyshev,seeds,uniform,6,0.9238215488215489,0.9235248621480504,0.9317188983855651,0.9238215488215489
11,chebyshev,seeds,uniform,2,0.9380952380952381,0.9381564750823783,0.9384765017117958,0.938095238095238
11,chebyshev,seeds,uniform,3,0.9376006441223832,0.9376241914489127,0.9397456247456247,0.9376006441223833
11,chebyshev,seeds,uniform,4,0.9237472766884531,0.9242322034601447,0.9265135878912968,0.9237472766884531
11,chebyshev,seeds,uniform,5,0.9285714285714286,0.9283520600302209,0.9327686202686202,0.9285714285714285
11,chebyshev,seeds,uniform,6,0.9145622895622895,0.9145309762701066,0.9175953675953675,0.9145622895622895
13,chebyshev,seeds,uniform,2,0.9285714285714286,0.9282339493252929,0.9291506580109521,0.9285714285714285
13,chebyshev,seeds,uniform,3,0.9384057971014492,0.9381595960909648,0.9390890269151139,0.9384057971014492
13,chebyshev,seeds,uniform,4,0.9294662309368191,0.929220924112565,0.9306193383786263,0.9294662309368191
13,chebyshev,seeds,uniform,5,0.9333333333333332,0.9331136466768651,0.9359035409035409,0.9333333333333332
13,chebyshev,seeds,uniform,6,0.9225589225589225,0.9221204211783922,0.9290012456679125,0.9225589225589226
15,chebyshev,seeds,uniform,2,0.9190476190476191,0.918679854060424,0.9188120702826585,0.919047619047619
15,chebyshev,seeds,uniform,3,0.9327697262479872,0.9327302732328943,0.9334807704372922,0.9327697262479872
15,chebyshev,seeds,uniform,4,0.9275599128540305,0.9276673541379424,0.9287961529641096,0.9275599128540305
15,chebyshev,seeds,uniform,5,0.9238095238095237,0.9239783079497578,0.930958007134478,0.9238095238095237
15,chebyshev,seeds,uniform,6,0.9423400673400674,0.9423052470878558,0.9446063196063196,0.9423400673400674
17,chebyshev,seeds,uniform,2,0.9142857142857143,0.9137129419931836,0.9156422976456932,0.9142857142857141
17,chebyshev,seeds,uniform,3,0.9329710144927535,0.9324987310920322,0.9386403925292814,0.9329710144927538
17,chebyshev,seeds,uniform,4,0.9242919389978214,0.9243531872208343,0.9265995872033024,0.9242919389978214
17,chebyshev,seeds,uniform,5,0.9285714285714285,0.9285295122076732,0.9322039072039072,0.9285714285714286
17,chebyshev,seeds,uniform,6,0.9343434343434343,0.9344095169457489,0.9394374144374145,0.9343434343434343
19,chebyshev,seeds,uniform,2,0.9285714285714286,0.9287419315552308,0.9297902944961768,0.9285714285714286
19,chebyshev,seeds,uniform,3,0.928341384863124,0.9281776704240472,0.9298536648536649,0.928341384863124
19,chebyshev,seeds,uniform,4,0.9193899782135077,0.9192410075771081,0.9236285157337789,0.9193899782135077
19,chebyshev,seeds,uniform,5,0.9285714285714285,0.9285726963543055,0.9376058201058202,0.9285714285714286
19,chebyshev,seeds,uniform,6,0.9246632996632997,0.9247632641110902,0.9337202149702151,0.9246632996632997
21,chebyshev,seeds,uniform,2,0.9047619047619048,0.9044391669711364,0.9049579373108785,0.9047619047619047
21,chebyshev,seeds,uniform,3,0.9237117552334944,0.9230609467083631,0.9256023606023606,0.9237117552334944
21,chebyshev,seeds,uniform,4,0.9183006535947712,0.9185226815161025,0.9242011278195489,0.9183006535947712
21,chebyshev,seeds,uniform,5,0.9238095238095239,0.9236984641582342,0.9265384615384615,0.9238095238095237
21,chebyshev,seeds,uniform,6,0.9301346801346803,0.9297843702191528,0.933119658119658,0.9301346801346803
23,chebyshev,seeds,uniform,2,0.9190476190476191,0.9184077432175258,0.9239537516920884,0.919047619047619
23,chebyshev,seeds,uniform,3,0.9190821256038647,0.918883371480865,0.9212746512746511,0.9190821256038647
23,chebyshev,seeds,uniform,4,0.9240196078431372,0.9245139537418949,0.9281503902730683,0.9240196078431372
23,chebyshev,seeds,uniform,5,0.9285714285714286,0.928442124074308,0.9315689865689866,0.9285714285714285
23,chebyshev,seeds,uniform,6,0.9381313131313131,0.937114624505929,0.9396140896140897,0.9381313131313131
25,chebyshev,seeds,uniform,2,0.9142857142857143,0.914477426455131,0.9160438847938849,0.9142857142857141
25,chebyshev,seeds,uniform,3,0.914049919484702,0.9138012577238438,0.9158615136876006,0.914049919484702
25,chebyshev,seeds,uniform,4,0.9278322440087146,0.9272533707168682,0.9301535599619964,0.9278322440087146
25,chebyshev,seeds,uniform,5,0.9285714285714286,0.9286849661413992,0.9333451842275371,0.9285714285714286
25,chebyshev,seeds,uniform,6,0.9082491582491583,0.9069464352073048,0.9134374884374884,0.9082491582491583
