Data_set,Cv,Number_of_est,Max_depth,Accuracy,F-score,Max_feature
glass.data,6,20,2,0.771511013722701,0.4346425295762018,2
glass.data,8,20,2,0.7677579365079366,0.42794643478925515,2
glass.data,2,30,2,0.7800349497597203,0.43711566104920235,2
glass.data,4,30,2,0.78626059888473,0.4401677894744004,2
glass.data,6,30,2,0.7662456380529136,0.4291352606486951,2
glass.data,8,30,2,0.8002876984126984,0.44611551744227185,2
glass.data,2,40,2,0.7902577544779379,0.44159659215775526,2
glass.data,4,40,2,0.7944293789626461,0.44339205554267663,2
glass.data,6,40,2,0.7906369023822584,0.4423919571461503,2
glass.data,8,40,2,0.7827447089947089,0.43524314124327584,2
glass.data,2,50,2,0.7853211009174312,0.44075587621783274,2
glass.data,4,50,2,0.7960255773686757,0.4455251227175372,2
glass.data,6,50,2,0.7899044071160946,0.46631596244733226,2
glass.data,8,50,2,0.7783068783068783,0.4346052358835035,2
glass.data,2,60,2,0.7944954128440367,0.4984164182746584,2
glass.data,4,60,2,0.7805187406105976,0.4325148825680143,2
glass.data,6,60,2,0.7958452357155917,0.4404406855981045,2
glass.data,8,60,2,0.7714351851851852,0.4327925108517213,2
glass.data,2,10,2,0.7996068152031455,0.5168043026221034,4
glass.data,4,10,2,0.8091834721055178,0.44854182774396495,4
glass.data,6,10,2,0.7862509374699777,0.43361690959730187,4
glass.data,8,10,2,0.8004232804232805,0.4622031067182669,4
glass.data,2,20,2,0.808606378331149,0.4663652446596081,4
glass.data,4,20,2,0.7999898148855447,0.4417383365113544,4
glass.data,6,20,2,0.7993735802365833,0.44511817217383315,4
glass.data,8,20,2,0.7856150793650793,0.4367467588130699,4
glass.data,2,30,2,0.789908256880734,0.43769905172030743,4
glass.data,4,30,2,0.7999898148855447,0.4444396686244512,4
glass.data,6,30,2,0.8005934049374451,0.44927452773167786,4
glass.data,8,30,2,0.8011970899470899,0.45091145202510574,4
glass.data,2,40,2,0.7997815640017475,0.47155736065674725,4
glass.data,4,40,2,0.7897123978305707,0.4402071727609424,4
glass.data,6,40,2,0.79848850398386,0.4442119227248514,4
glass.data,8,40,2,0.8095899470899471,0.45448707559214807,4
glass.data,2,50,2,0.808431629532547,0.4498311169506821,4
glass.data,4,50,2,0.7907961576655718,0.44445265286908575,4
glass.data,6,50,2,0.800195948657636,0.4496595040041462,4
glass.data,8,50,2,0.7958234126984127,0.44760386721437445,4
glass.data,2,60,2,0.7948449104412407,0.4467602794899911,4
glass.data,4,60,2,0.7953635449290861,0.44338462335288725,4
glass.data,6,60,2,0.8053415741592986,0.45018087622254294,4
glass.data,8,60,2,0.8007506613756613,0.44876066465740383,4
glass.data,2,10,2,0.8040192223678462,0.47905766731440635,6
glass.data,4,10,2,0.7991463600947215,0.4357884962489658,6
glass.data,6,10,2,0.7995207862661423,0.44331780102613444,6
glass.data,8,10,2,0.8043816137566138,0.44575564701422826,6
glass.data,2,20,2,0.808955875928353,0.5215087735161097,6
glass.data,4,20,2,0.8005022534565732,0.4674611283292066,6
glass.data,6,20,2,0.8048542447246008,0.45011828274209953,6
glass.data,8,20,2,0.8046792328042327,0.45092682161046005,6
glass.data,2,30,2,0.7944954128440367,0.4409923888105167,6
glass.data,4,30,2,0.79965879866575,0.4420640156589645,6
glass.data,6,30,2,0.804275541020897,0.4544296433256365,6
glass.data,8,30,2,0.8104232804232805,0.44947920622262727,6
glass.data,2,40,2,0.7994320664045435,0.4424090421879183,6
glass.data,4,40,2,0.7951821225778524,0.44505133607527225,6
glass.data,6,40,2,0.7996172449539323,0.44553961204823267,6
glass.data,8,40,2,0.8101256613756613,0.45568842139017574,6
glass.data,2,50,2,0.7994320664045435,0.4450545504722879,6
glass.data,4,50,2,0.7949418175336744,0.44331118868020586,6
glass.data,6,50,2,0.8052164490341734,0.44598922466182384,6
glass.data,8,50,2,0.8045866402116402,0.4448307799709401,6
glass.data,2,60,2,0.808431629532547,0.4486045869024593,6
glass.data,4,60,2,0.8087617447101061,0.4502727716382061,6
glass.data,6,60,2,0.8096024139464543,0.4449082228967287,6
glass.data,8,60,2,0.8007506613756614,0.4448445433814427,6
glass.data,2,10,2,0.7944954128440367,0.42596450861046165,8
glass.data,4,10,2,0.8230941104575662,0.47039844096003514,8
glass.data,6,10,2,0.8047004531621406,0.4355790420954874,8
glass.data,8,10,2,0.799917328042328,0.4251511747414628,8
glass.data,2,20,2,0.808431629532547,0.4284086528651746,8
glass.data,4,20,2,0.8135694370177984,0.4371360652671346,8
glass.data,6,20,2,0.8186180084883645,0.43534474331042955,8
glass.data,8,20,2,0.8054960317460318,0.4336188628622839,8
glass.data,2,30,2,0.808606378331149,0.4290504893961158,8
glass.data,4,30,2,0.8183771293254907,0.4331277284175835,8
glass.data,6,30,2,0.8139883788587349,0.43147677969573395,8
glass.data,8,30,2,0.8148875661375661,0.4313259109311741,8
glass.data,2,40,2,0.8133682830930538,0.43083772191477243,8
glass.data,4,40,2,0.8135694370177984,0.44392867096671446,8
glass.data,6,40,2,0.8142320435760838,0.4324764471561294,8
glass.data,8,40,2,0.801031746031746,0.4229106563084891,8
glass.data,2,50,2,0.808781127129751,0.43375708986254774,8
glass.data,4,50,2,0.8135694370177984,0.43081112610098116,8
glass.data,6,50,2,0.8093300827917701,0.4362392319635389,8
glass.data,8,50,2,0.8145899470899471,0.43446898496240605,8
glass.data,2,60,2,0.8133682830930538,0.4307028800992584,8
glass.data,4,60,2,0.8183771293254907,0.43765780482265987,8
glass.data,6,60,2,0.8096024139464543,0.4325799646213826,8
glass.data,8,60,2,0.8093816137566138,0.4297820460842907,8
glass.data,2,10,2,0.8040192223678462,0.42626147100255957,10
glass.data,4,10,2,0.8136601481934154,0.430977561412344,10
glass.data,6,10,2,0.8094838743542304,0.42880265170191284,10
glass.data,8,10,2,0.8145899470899471,0.4314022235074867,10
glass.data,2,20,2,0.8040192223678462,0.42625036912308534,10
glass.data,4,20,2,0.8040447635780308,0.4261879761653313,10
glass.data,6,20,2,0.81411350398386,0.43116778857791926,10
glass.data,8,20,2,0.8145899470899471,0.4313259109311741,10
glass.data,2,30,2,0.8038444735692443,0.42621132010318774,10
glass.data,4,30,2,0.8183771293254907,0.43304327181138774,10
glass.data,6,30,2,0.8098460786638032,0.4288022782712326,10
glass.data,8,30,2,0.8190542328042328,0.4331983805668016,10
glass.data,2,40,2,0.7996068152031455,0.42412557001598095,10
glass.data,4,40,2,0.8139911644132101,0.43106201801853977,10
glass.data,6,40,2,0.8093300827917701,0.428938817279255,10
glass.data,8,40,2,0.8145899470899471,0.43118613842298054,10
glass.data,2,50,2,0.8179554390563566,0.43312254194607136,10
glass.data,4,50,2,0.8135694370177984,0.43091321134799393,10
glass.data,6,50,2,0.8186180084883645,0.4332538452227994,10
glass.data,8,50,2,0.8145899470899471,0.4310335132703554,10
glass.data,2,60,2,0.8133682830930538,0.43083772191477243,10
glass.data,4,60,2,0.8091834721055178,0.4290505237656662,10
glass.data,6,60,2,0.81411350398386,0.4310316230005773,10
glass.data,8,60,2,0.8145899470899471,0.43110982584666796,10
glass.data,2,10,3,0.8232415902140673,0.6186551794554022,2
glass.data,4,10,3,0.8239375652483896,0.6263359098313332,2
glass.data,6,10,3,0.8240634210061454,0.5948991690641431,2
glass.data,8,10,3,0.8103306878306878,0.5815822367180081,2
glass.data,2,20,3,0.7893840104849279,0.5530526797927857,2
glass.data,4,20,3,0.8223413668423599,0.5578714832599211,2
glass.data,6,20,3,0.8199563727814502,0.576241665306387,2
glass.data,8,20,3,0.8293551587301587,0.6018946511988981,2
glass.data,2,30,3,0.8181301878549585,0.530240274157608,2
glass.data,4,30,3,0.8225816718865377,0.5978379582999148,2
glass.data,6,30,3,0.804003209866213,0.5634311332003984,2
glass.data,8,30,3,0.8228339947089947,0.5620230805610735,2
glass.data,2,40,3,0.808606378331149,0.5533751439982303,2
glass.data,4,40,3,0.8321063453263056,0.603555970447544,2
glass.data,6,40,3,0.8278214359870707,0.6023325309813292,2
glass.data,8,40,3,0.83192791005291,0.5854711602591534,2
glass.data,2,50,3,0.8223678462210573,0.5795555456277033,2
glass.data,4,50,3,0.8193112952919309,0.6083231014080654,2
glass.data,6,50,3,0.8475818601108848,0.6451216879273516,2
glass.data,8,50,3,0.8237996031746032,0.5788641099021029,2
glass.data,2,60,3,0.8038444735692443,0.5575102740115889,2
glass.data,4,60,3,0.8091834721055178,0.5489715716710398,2
glass.data,6,60,3,0.8170918112384831,0.6099899037489617,2
glass.data,8,60,3,0.8191468253968254,0.5825819776342223,2
glass.data,2,10,3,0.8361293141109655,0.5921274218432924,4
glass.data,4,10,3,0.8965526570417336,0.7656778481544505,4
glass.data,6,10,3,0.9448249042386038,0.8827706141595031,4
glass.data,8,10,3,0.8927314814814815,0.7278459257174428,4
glass.data,2,20,3,0.9304936653560507,0.8585091381168422,4
glass.data,4,20,3,0.9441760242405723,0.8734737484737485,4
glass.data,6,20,3,0.8960227158272823,0.7564175772204823,4
glass.data,8,20,3,0.8787896825396826,0.6990067739066594,4
glass.data,2,30,3,0.943905635648755,0.8749430478537483,4
glass.data,4,30,3,0.9122090876683726,0.7888920844974197,4
glass.data,6,30,3,0.8851080182349532,0.7529497723080097,4
glass.data,8,30,3,0.9120072751322752,0.7795629565366408,4
glass.data,2,40,3,0.8832241153342071,0.7535391143650967,4
glass.data,4,40,3,0.8761601481934154,0.7438800968932001,4
glass.data,6,40,3,0.8944114393030803,0.7498949275003687,4
glass.data,8,40,3,0.9033862433862434,0.7997531157714224,4
glass.data,2,50,3,0.8698121450415028,0.7263305941165696,4
glass.data,4,50,3,0.9164454587120923,0.8394453620063376,4
glass.data,6,50,3,0.9077642851830158,0.8317809181027571,4
glass.data,8,50,3,0.8794742063492064,0.7362932645898893,4
glass.data,2,60,3,0.9391437308868502,0.9062157415966574,4
glass.data,4,60,3,0.8924977083492476,0.7669517835747275,4
glass.data,6,60,3,0.8888328150131555,0.7738598478595918,4
glass.data,8,60,3,0.8744444444444445,0.7103122451355166,4
glass.data,2,10,3,0.9013979903888161,0.6647598641105248,6
glass.data,4,10,3,0.953641814987396,0.911707198212333,6
glass.data,6,10,3,0.9287179497609065,0.7599791566458233,6
glass.data,8,10,3,0.9426455026455027,0.8242620439988861,6
glass.data,2,20,3,0.9578418523372652,0.9276012030756524,6
glass.data,4,20,3,0.9341389122297762,0.8053746813615235,6
glass.data,6,20,3,0.9416793438175017,0.8537635615413394,6
glass.data,8,20,3,0.9711607142857144,0.9232752018936229,6
glass.data,2,30,3,0.9578418523372652,0.9102741782158403,6
glass.data,4,30,3,0.9403024978993202,0.8409334754922989,6
glass.data,6,30,3,0.9593211632685317,0.8682468457468456,6
glass.data,8,30,3,0.9542261904761905,0.8461318226120857,6
glass.data,2,40,3,0.9483180428134557,0.9022936638598779,6
glass.data,4,40,3,0.9395497542841138,0.7910835160835161,6
glass.data,6,40,3,0.9401731937045406,0.7872851531184865,6
glass.data,8,40,3,0.9506812169312169,0.8522179027113237,6
glass.data,2,50,3,0.9345565749235474,0.7989749118735943,6
glass.data,4,50,3,0.9669493035927992,0.9344527502615738,6
glass.data,6,50,3,0.9502834878221874,0.8561038786763424,6
glass.data,8,50,3,0.9578075396825397,0.8869326093010304,6
glass.data,2,60,3,0.9574923547400611,0.883267875245505,6
glass.data,4,60,3,0.9762336719883891,0.9545066045066045,6
glass.data,6,60,3,0.9473496329146484,0.7939650472983807,6
glass.data,8,60,3,0.9413392857142857,0.8022415106393435,6
glass.data,2,10,3,0.9162079510703365,0.7216013071895425,8
glass.data,4,10,3,0.9028658365798385,0.6372037684537685,8
glass.data,6,10,3,0.9247360266613364,0.7352069227069227,8
glass.data,8,10,3,0.9292526455026455,0.7398770619358854,8
glass.data,2,20,3,0.9207951070336391,0.7434068482421203,8
glass.data,4,20,3,0.9011789269981921,0.6288891663891665,8
glass.data,6,20,3,0.9123730444841126,0.698708205374872,8
glass.data,8,20,3,0.9067228835978836,0.6563004734057366,8
glass.data,2,30,3,0.9581913499344692,0.8516725986807122,8
glass.data,4,30,3,0.9079138339317088,0.6737751560119981,8
glass.data,6,30,3,0.9215973423113516,0.7167977218701855,8
glass.data,8,30,3,0.9259953703703703,0.7036601921470342,8
glass.data,2,40,3,0.9345565749235474,0.769724390224624,8
glass.data,4,40,3,0.9016006543936037,0.6334683180271417,8
glass.data,6,40,3,0.9128606644570268,0.6836849570182905,8
glass.data,8,40,3,0.9165277777777778,0.7080814270152506,8
glass.data,2,50,3,0.9345565749235474,0.7879385871777176,8
glass.data,4,50,3,0.9165950525806534,0.7019686375143032,8
glass.data,6,50,3,0.899222025818388,0.6279530346197013,8
glass.data,8,50,3,0.9224074074074075,0.6996588693957114,8
glass.data,2,60,3,0.9440803844473569,0.7682720057720058,8
glass.data,4,60,3,0.9310181295037303,0.7727850729688964,8
glass.data,6,60,3,0.8889238987439452,0.5928408422852868,8
glass.data,8,60,3,0.9131051587301587,0.6827885686438318,8
glass.data,2,10,3,0.9165574486675404,0.6847150218499103,10
glass.data,4,10,3,0.8836350673490693,0.5873488125326362,10
glass.data,6,10,3,0.8840219379596315,0.5894738389182834,10
glass.data,8,10,3,0.9060218253968253,0.6430516651104886,10
glass.data,2,20,3,0.9211446046308431,0.6935485133020344,10
glass.data,4,20,3,0.8928287245690423,0.5991162785280433,10
glass.data,6,20,3,0.8929124073764166,0.5946440596440596,10
glass.data,8,20,3,0.89880291005291,0.6162315510999721,10
glass.data,2,30,3,0.9484927916120577,0.7816701382776897,10
glass.data,4,30,3,0.8885334708323784,0.5937947562947563,10
glass.data,6,30,3,0.8885551089014712,0.5935174085174085,10
glass.data,8,30,3,0.888968253968254,0.5906693817878028,10
glass.data,2,40,3,0.8879860200961118,0.5967072506999023,10
glass.data,4,40,3,0.9026844142286049,0.6366452991452992,10
glass.data,6,40,3,0.8833808169624734,0.5883044558769197,10
glass.data,8,40,3,0.8850396825396826,0.5896720969089391,10
glass.data,2,50,3,0.9296199213630406,0.7307040554780733,10
glass.data,4,50,3,0.8885334708323784,0.594435781935782,10
glass.data,6,50,3,0.8889238987439452,0.593822884933996,10
glass.data,8,50,3,0.8890575396825396,0.5939445222533457,10
glass.data,2,60,3,0.8784622105723023,0.5807825070646468,10
glass.data,4,60,3,0.8836350673490693,0.5909735578853226,10
glass.data,6,60,3,0.8882827777467871,0.5927585377585378,10
glass.data,8,60,3,0.8887599206349206,0.5931839402427637,10
glass.data,2,10,5,0.8509392747924858,0.7009591336477636,2
glass.data,4,10,5,0.8970332671300894,0.8127620101776369,2
glass.data,6,10,5,0.9125271265847892,0.8244360813500976,2
glass.data,8,10,5,0.9084920634920635,0.8379618879715629,2
glass.data,2,20,5,0.8943206640454346,0.8584518711699238,2
glass.data,4,20,5,0.9119687826241949,0.8385284331482323,2
glass.data,6,20,5,0.9542654109217578,0.9329073395740063,2
glass.data,8,20,5,0.912255291005291,0.8475406988951879,2
glass.data,2,30,5,0.9024464831804282,0.8260298266314332,2
glass.data,4,30,5,0.907582817711914,0.85003355003355,2
glass.data,6,30,5,0.919800024482687,0.8396569403628374,2
glass.data,8,30,5,0.9347718253968254,0.8713774651274651,2
glass.data,2,40,5,0.9206203582350372,0.8621294824740793,2
glass.data,4,40,5,0.9304468082397577,0.8722185105600039,2
glass.data,6,40,5,0.9579475470052096,0.9301437656993211,2
glass.data,8,40,5,0.9163888888888889,0.8562192254626465,2
glass.data,2,50,5,0.9114460463084317,0.8548276244059377,2
glass.data,4,50,5,0.9167175922389428,0.8487947641290664,2
glass.data,6,50,5,0.9507994836942206,0.9213224841002617,2
glass.data,8,50,5,0.9295502645502646,0.893004347683645,2
glass.data,2,60,5,0.9112712975098296,0.8772239485212224,2
glass.data,4,60,5,0.9438450080207776,0.9113329060697481,2
glass.data,6,60,5,0.9440989945053412,0.9220741912408578,2
glass.data,8,60,5,0.9317394179894181,0.8793908698513961,2
glass.data,2,10,5,0.9626037570991699,0.9170994296381293,4
glass.data,4,10,5,0.9722694344715199,0.9663222288222288,4
glass.data,6,10,5,0.9757909031322344,0.9384597295708407,4
glass.data,8,10,5,0.9570238095238095,0.9106272626009468,4
glass.data,2,20,5,0.962429008300568,0.940550934185226,4
glass.data,4,20,5,0.97638326585695,0.9542744518354275,4
glass.data,6,20,5,0.9812715676202518,0.9650526428304206,4
glass.data,8,20,5,0.9669345238095238,0.9528282511835142,4
glass.data,2,30,5,0.9719528178243775,0.9500315750315751,4
glass.data,4,30,5,0.972419028340081,0.9576513398881821,4
glass.data,6,30,5,0.9672068062644689,0.9586644045702016,4
glass.data,8,30,5,0.9670965608465609,0.9543059036480088,4
glass.data,2,40,5,0.981301878549585,0.9733750225532083,4
glass.data,4,40,5,0.9677020472080056,0.9571592321592322,4
glass.data,6,40,5,0.971871687864335,0.9538088208981929,4
glass.data,8,40,5,0.9714417989417989,0.9443050027028355,4
glass.data,2,50,5,0.981301878549585,0.974644159111469,4
glass.data,4,50,5,0.9764739770325669,0.9696154633654634,4
glass.data,6,50,5,0.9680017188240871,0.9584754197314583,4
glass.data,8,50,5,0.9722321428571429,0.9539195210247842,4
glass.data,2,60,5,0.9673656618610746,0.9557399528951254,4
glass.data,4,60,5,0.9672803198125939,0.9485599682968104,4
glass.data,6,60,5,0.9769483105396418,0.96768050879162,4
glass.data,8,60,5,0.9764880952380953,0.9505847953216374,4
glass.data,2,10,5,0.9580166011358673,0.9393795896311357,6
glass.data,4,10,5,0.9673710309882108,0.9505201702570123,6
glass.data,6,10,5,0.9677580541067382,0.9473846586406972,6
glass.data,8,10,5,0.9758597883597884,0.964984305125559,6
glass.data,2,20,5,0.9626037570991699,0.9387952156429087,6
glass.data,4,20,5,0.9720880121202863,0.9523204273204273,6
glass.data,6,20,5,0.9712798130948285,0.9623197235757623,6
glass.data,8,20,5,0.9779761904761906,0.9724711083263715,6
glass.data,2,30,5,0.9767147225862822,0.9648721297529597,6
glass.data,4,30,5,0.9760522496371553,0.9668884616253037,6
glass.data,6,30,5,0.9863547758284601,0.9789385922719256,6
glass.data,8,30,5,0.9763227513227514,0.964901633167887,6
glass.data,2,40,5,0.9532546963739624,0.9302543369459991,6
glass.data,4,40,5,0.9811909581646424,0.9764708764708765,6
glass.data,6,40,5,0.9728478478478478,0.9589711934156379,6
glass.data,8,40,5,0.9758630952380953,0.9699611569774108,6
glass.data,2,50,5,0.9719528178243775,0.9489772524452441,6
glass.data,4,50,5,0.9768957044279786,0.9665565384315384,6
glass.data,6,50,5,0.9763068990042675,0.967271106510237,6
glass.data,8,50,5,0.9775132275132274,0.9680834029518239,6
glass.data,2,60,5,0.981301878549585,0.9777163504930311,6
glass.data,4,60,5,0.981612685560054,0.9791930262518498,6
glass.data,6,60,5,0.9812715676202518,0.9717930629041739,6
glass.data,8,60,5,0.9764880952380953,0.9516708437761069,6
glass.data,2,10,5,0.9768894713848842,0.9491310179507528,8
glass.data,4,10,5,0.9861800728235683,0.972880022880023,8
glass.data,6,10,5,0.9700325325325325,0.9573493852720905,8
glass.data,8,10,5,0.9862764550264551,0.9803849902534113,8
glass.data,2,20,5,0.9673656618610746,0.9393021570782129,8
glass.data,4,20,5,0.9864203778677463,0.9805128002496424,8
glass.data,6,20,5,0.9804832405935348,0.9704469121860426,8
glass.data,8,20,5,0.9958333333333333,0.9978070175438596,8
glass.data,2,30,5,0.9671909130624727,0.9629520552780402,8
glass.data,4,30,5,0.990806342780027,0.9866366366366367,8
glass.data,6,30,5,0.9859639050815522,0.9841387419165198,8
glass.data,8,30,5,0.9866071428571428,0.9806164717348929,8
glass.data,2,40,5,0.9811271297509829,0.9586323022236336,8
glass.data,4,40,5,0.990806342780027,0.9845758816347052,8
glass.data,6,40,5,0.9864799009535852,0.9763786008230454,8
glass.data,8,40,5,0.985625,0.9802488246760692,8
glass.data,2,50,5,0.9811271297509829,0.978365822013646,8
glass.data,4,50,5,0.9809506531204645,0.9717167717167717,8
glass.data,6,50,5,0.9905935347111817,0.9911111111111112,8
glass.data,8,50,5,0.9858630952380953,0.9860623781676414,8
glass.data,2,60,5,0.9860637833114898,0.9813634030906084,8
glass.data,4,60,5,0.9904753265602322,0.9818681318681319,8
glass.data,6,60,5,0.9902871621621622,0.9874074074074074,8
glass.data,8,60,5,1.0,1.0,8
glass.data,2,10,5,0.9767147225862822,0.9592185742791128,10
glass.data,4,10,5,0.9951923076923077,0.992979242979243,10
glass.data,6,10,5,0.9862075697989011,0.9600823045267489,10
glass.data,8,10,5,0.9863690476190476,0.9786303995282324,10
glass.data,2,20,5,0.9721275666229794,0.9596422206457418,10
glass.data,4,20,5,0.990806342780027,0.988065238065238,10
glass.data,6,20,5,0.9859011972498815,0.9792156671383725,10
glass.data,8,20,5,0.9947916666666667,0.9919590643274854,10
glass.data,2,30,5,0.9858890345128877,0.9779779334779583,10
glass.data,4,30,5,0.9903846153846154,0.9763125763125763,10
glass.data,6,30,5,0.9813966927453769,0.9784800384800385,10
glass.data,8,30,5,0.9905357142857143,0.989766081871345,10
glass.data,2,40,5,0.9768894713848842,0.9688868766295282,10
glass.data,4,40,5,0.9859986504723347,0.9787593984962406,10
glass.data,6,40,5,0.9950980392156863,0.9933333333333333,10
glass.data,8,40,5,0.9955357142857143,0.9920634920634921,10
glass.data,2,50,5,0.9811271297509829,0.9589119717189893,10
glass.data,4,50,5,0.9768957044279786,0.9504527879527879,10
glass.data,6,50,5,1.0,1.0,10
glass.data,8,50,5,0.9811607142857144,0.9701680672268908,10
glass.data,2,60,5,0.9671909130624727,0.9370816127561865,10
glass.data,4,60,5,0.9773174318233901,0.962266731016731,10
glass.data,6,60,5,0.9905935347111817,0.9910001789228842,10
glass.data,8,60,5,0.987037037037037,0.9903315273477813,10
glass.data,2,10,8,0.9160332022717343,0.8691541511195631,2
glass.data,4,10,8,0.9065897690525297,0.8340025902525903,2
glass.data,6,10,8,0.9332224542654108,0.8805182945521111,2
glass.data,8,10,8,0.9262929894179894,0.8735177311222202,2
glass.data,2,20,8,0.9162079510703365,0.8366316107938254,2
glass.data,4,20,8,0.9623230336363405,0.9330743955743958,2
glass.data,6,20,8,0.9429418776361501,0.8905281303952801,2
glass.data,8,20,8,0.959047619047619,0.9338490639477481,2
glass.data,2,30,8,0.9435561380515509,0.9025304618781549,2
glass.data,4,30,8,0.9619601889338731,0.9273892451717529,2
glass.data,6,30,8,0.9675143893893895,0.9439549853438742,2
glass.data,8,30,8,0.9537037037037037,0.9339954070410728,2
glass.data,2,40,8,0.9250327653997379,0.8869885929326049,2
glass.data,4,40,8,0.9532789702849287,0.9256037804015982,2
glass.data,6,40,8,0.9770668501318656,0.9602498530276309,2
glass.data,8,40,8,0.9456051587301587,0.9050225645813881,2
glass.data,2,50,8,0.9529051987767585,0.9199549247487877,2
glass.data,4,50,8,0.9768957044279786,0.9562511970600207,2
glass.data,6,50,8,0.9631911323087793,0.9453631379356017,2
glass.data,8,50,8,0.9725297619047619,0.9481759955444166,2
glass.data,2,60,8,0.9576671035386632,0.9290492341479184,2
glass.data,4,60,8,0.9725097395156979,0.9637543106293107,2
glass.data,6,60,8,0.9674791374191529,0.9467913259579926,2
glass.data,8,60,8,0.9626322751322751,0.9298175995544417,2
glass.data,2,10,8,0.9534294451725644,0.9338929478635363,4
glass.data,4,10,8,0.9585083899880326,0.9357132544632545,4
glass.data,6,10,8,0.9710767753047165,0.9571135788527093,4
glass.data,8,10,8,0.9818121693121693,0.9517361111111111,4
glass.data,2,20,8,0.9583660987330712,0.9433303319212696,4
glass.data,4,20,8,0.9903846153846154,0.9810846560846561,4
glass.data,6,20,8,0.9679393015306328,0.9434241889797446,4
glass.data,8,20,8,0.9819775132275133,0.9691912071846283,4
glass.data,2,30,8,0.9530799475753604,0.939450595916113,4
glass.data,4,30,8,0.9768049932523617,0.9639784087152509,4
glass.data,6,30,8,0.9809992364655677,0.9738070839520115,4
glass.data,8,30,8,0.9775297619047619,0.9680516651104887,4
glass.data,2,40,8,0.962429008300568,0.9333465256000468,4
glass.data,4,40,8,0.9732624831309041,0.9652615001879707,4
glass.data,6,40,8,0.9765574397927339,0.9547530864197532,4
glass.data,8,40,8,0.9866071428571428,0.9764384920634921,4
glass.data,2,50,8,0.9860637833114898,0.9752649649201375,4
glass.data,4,50,8,0.9730221780867263,0.9568956068956069,4
glass.data,6,50,8,0.9722559730783416,0.9627246005023785,4
glass.data,8,50,8,0.9858630952380953,0.9811469032057267,4
glass.data,2,60,8,0.9763652249890782,0.9624823553135713,4
glass.data,4,60,8,0.9768957044279786,0.9639784087152509,4
glass.data,6,60,8,0.9770734356647669,0.9572925017369461,4
glass.data,8,60,8,0.9816071428571429,0.9740338386816716,4
glass.data,2,10,8,0.9534294451725644,0.9029685819612334,6
glass.data,4,10,8,0.9625633386805184,0.9320123040711277,6
glass.data,6,10,8,0.9711953148969403,0.9568291030851417,6
glass.data,8,10,8,0.9804894179894179,0.9728679337231969,6
glass.data,2,20,8,0.9671909130624727,0.942264296014296,6
glass.data,4,20,8,0.9809506531204645,0.9718131665500087,6
glass.data,6,20,8,0.9760348583877997,0.9553054353054353,6
glass.data,8,20,8,0.9781084656084655,0.9691033138401559,6
glass.data,2,30,8,0.9858890345128877,0.9728992020280587,6
glass.data,4,30,8,0.9860893616479515,0.9767411237999474,6
glass.data,6,30,8,0.9768921882408724,0.9560964138741918,6
glass.data,8,30,8,0.981739417989418,0.9761171720150048,6
glass.data,2,40,8,0.9675404106596768,0.949550167004444,6
glass.data,4,40,8,0.981372380515876,0.9731038731038731,6
glass.data,6,40,8,0.9761599835129248,0.9608609908609909,6
glass.data,8,40,8,0.9809060846560846,0.9586847019509558,6
glass.data,2,50,8,0.980952380952381,0.9667189430901113,6
glass.data,4,50,8,0.981372380515876,0.974589865398689,6
glass.data,6,50,8,0.9779516358463728,0.9727601410934744,6
glass.data,8,50,8,0.9773478835978837,0.9711218405490851,6
glass.data,2,60,8,0.9860637833114898,0.9800063310438812,6
glass.data,4,60,8,0.9729314669111094,0.9639339363604069,6
glass.data,6,60,8,0.9757909031322344,0.964973661157236,6
glass.data,8,60,8,0.9683035714285715,0.9565267335004177,6
glass.data,2,10,8,0.9765399737876802,0.9419646926392664,8
glass.data,4,10,8,0.9642502482621649,0.9445049954918376,8
glass.data,6,10,8,0.9721374334861177,0.9535134064361116,8
glass.data,8,10,8,0.981904761904762,0.974141081871345,8
glass.data,2,20,8,0.9622542595019659,0.916349177162004,8
glass.data,4,20,8,0.9713352685050799,0.9603122040622041,8
glass.data,6,20,8,0.9905935347111817,0.986360964138742,8
glass.data,8,20,8,0.986739417989418,0.9804822513800842,8
glass.data,2,30,8,0.981301878549585,0.9786811661811662,8
glass.data,4,30,8,0.9864203778677463,0.9897202594571015,8
glass.data,6,30,8,0.9866050260787104,0.9794089038533483,8
glass.data,8,30,8,0.9863690476190476,0.9688109161793372,8
glass.data,2,40,8,0.9860637833114898,0.9680823428451513,8
glass.data,4,40,8,0.9952830188679245,0.992979242979243,8
glass.data,6,40,8,0.985691573926868,0.9791373883765188,8
glass.data,8,40,8,0.9860714285714286,0.9832930979409308,8
glass.data,2,50,8,0.9765399737876802,0.9546255527216945,8
glass.data,4,50,8,0.9812816693402592,0.9750559625559626,8
glass.data,6,50,8,0.9862075697989011,0.9835634932253289,8
glass.data,8,50,8,0.986574074074074,0.9791595000573329,8
glass.data,2,60,8,0.981476627348187,0.9731384198775503,8
glass.data,4,60,8,0.9772267206477733,0.9710242805831041,8
glass.data,6,60,8,0.9815152323376007,0.9769782069782069,8
glass.data,8,60,8,0.9858630952380953,0.9803532524120759,8
glass.data,2,10,8,0.9767147225862822,0.960319206024906,10
glass.data,4,10,8,0.9904753265602322,0.9907269907269908,10
glass.data,6,10,8,0.9857826576576576,0.9725925925925926,10
glass.data,8,10,8,0.9824404761904761,0.964875730994152,10
