Data_set,Boot,Max_sample,Cv,Max_feature,Number_of_est,Accuracy,F-score
wine.data,True,80,6,12,10,0.9718253968253969,0.9714902772703286
wine.data,True,80,8,12,10,0.9606742894786373,0.9614643934496876
wine.data,True,80,2,12,15,0.9608585858585859,0.9606755741937283
wine.data,True,80,4,12,15,0.9500000000000001,0.9502270909532584
wine.data,True,80,6,12,15,0.9769841269841271,0.9775080996039401
wine.data,True,80,8,12,15,0.9712968191229061,0.9718810601163543
wine.data,True,80,2,12,20,0.9550505050505051,0.9554232772519847
wine.data,True,80,4,12,20,0.9777777777777779,0.9782400076579885
wine.data,True,80,6,12,20,0.9611111111111111,0.9615283677517267
wine.data,True,80,8,12,20,0.9829310182571052,0.9835595776772248
wine.data,True,80,2,14,5,0.9609848484848484,0.9628717284332138
wine.data,True,80,4,14,5,0.9441860465116279,0.9474290755350593
wine.data,True,80,6,14,5,0.9488095238095239,0.9498253081445077
wine.data,True,80,8,14,5,0.9495576886881234,0.9510407137438872
wine.data,True,80,2,14,10,0.9664141414141414,0.966531736339993
wine.data,True,80,4,14,10,0.9492248062015504,0.9499910673345209
wine.data,True,80,6,14,10,0.9607142857142857,0.9621641842600249
wine.data,True,80,8,14,10,0.9718144174665915,0.9726767556488919
wine.data,True,80,2,14,15,0.9662878787878788,0.9664005040936876
wine.data,True,80,4,14,15,0.9722222222222222,0.9725667776071002
wine.data,True,80,6,14,15,0.9777777777777779,0.9780322610672142
wine.data,True,80,8,14,15,0.9715909090909092,0.972766510450334
wine.data,True,80,2,14,20,0.9661616161616162,0.9668209187458582
wine.data,True,80,4,14,20,0.9719638242894058,0.9719767498672165
wine.data,True,80,6,14,20,0.9718253968253969,0.9725977347460724
wine.data,True,80,8,14,20,0.9658855637116507,0.9670390271493213
wine.data,True,100,2,2,5,0.6054292929292929,0.5692113277135986
wine.data,True,100,4,2,5,0.7471576227390181,0.7413549992745689
wine.data,True,100,6,2,5,0.732936507936508,0.692037244588454
wine.data,True,100,8,2,5,0.7698687182382835,0.735366104402919
wine.data,True,100,2,2,10,0.7292929292929293,0.7202369085729354
wine.data,True,100,4,2,10,0.8524547803617571,0.8404739628551608
wine.data,True,100,6,2,10,0.7595238095238095,0.7248891801831019
wine.data,True,100,8,2,10,0.7975837568228872,0.788388455584663
wine.data,True,100,2,2,15,0.8705808080808081,0.8737975078441013
wine.data,True,100,4,2,15,0.8204134366925065,0.8267730097402104
wine.data,True,100,6,2,15,0.8714285714285714,0.8652511938687736
wine.data,True,100,8,2,15,0.8482966309053266,0.8391472118639302
wine.data,True,100,2,2,20,0.8823232323232323,0.8760369480421033
wine.data,True,100,4,2,20,0.8603359173126615,0.8584531337280006
wine.data,True,100,6,2,20,0.8642857142857143,0.8638077160006984
wine.data,True,100,8,2,20,0.9103260869565217,0.9095381921426813
wine.data,True,100,2,4,5,0.6748737373737375,0.6236649334023694
wine.data,True,100,4,4,5,0.8471576227390181,0.8407920645581399
wine.data,True,100,6,4,5,0.8714285714285714,0.8703778342732665
wine.data,True,100,8,4,5,0.8789643327686807,0.874058974078324
wine.data,True,100,2,4,10,0.960479797979798,0.9616402116402116
wine.data,True,100,4,4,10,0.921188630490956,0.9218887161344057
wine.data,True,100,6,4,10,0.9218253968253968,0.9235078348885724
wine.data,True,100,8,4,10,0.9271009787314135,0.929232704000506
wine.data,True,100,2,4,15,0.938510101010101,0.9392400981604141
wine.data,True,100,4,4,15,0.9441860465116279,0.9476895749752028
wine.data,True,100,6,4,15,0.9166666666666666,0.9184832888896542
wine.data,True,100,8,4,15,0.9438993977037455,0.9450531494649141
wine.data,True,100,2,4,20,0.9270202020202021,0.9289861000972368
wine.data,True,100,4,4,20,0.9547803617571059,0.95656188601577
wine.data,True,100,6,4,20,0.9666666666666667,0.9666441478933065
wine.data,True,100,8,4,20,0.9609448522492,0.9618428387487985
wine.data,True,100,2,6,5,0.9268939393939394,0.930161217046463
wine.data,True,100,4,6,5,0.9497416020671834,0.950609228499695
wine.data,True,100,6,6,5,0.9440476190476191,0.945757210804099
wine.data,True,100,8,6,5,0.8823404856013553,0.8841477626404097
wine.data,True,100,2,6,10,0.9436868686868687,0.9446706182742814
wine.data,True,100,4,6,10,0.9383720930232557,0.9395993810901306
wine.data,True,100,6,6,10,0.9325396825396827,0.9342869835710954
wine.data,True,100,8,6,10,0.9157608695652174,0.9172044816781659
wine.data,True,100,2,6,15,0.9441919191919192,0.9454140521919328
wine.data,True,100,4,6,15,0.9550387596899225,0.9553984186538742
wine.data,True,100,6,6,15,0.9777777777777779,0.9785694950302121
wine.data,True,100,8,6,15,0.9552865612648221,0.9548453996983409
wine.data,True,100,2,6,20,0.9493686868686869,0.9532123714990355
wine.data,True,100,4,6,20,0.9444444444444444,0.9451434843619378
wine.data,True,100,6,6,20,0.9496031746031747,0.9496466158291438
wine.data,True,100,8,6,20,0.9550395256916997,0.9569083081950729
wine.data,True,100,2,8,5,0.8819444444444444,0.8854339228023438
wine.data,True,100,4,8,5,0.9270025839793281,0.9290368855747478
wine.data,True,100,6,8,5,0.9555555555555556,0.9555205873579814
wine.data,True,100,8,8,5,0.9371588556371164,0.9387153015829486
wine.data,True,100,2,8,10,0.9607323232323233,0.9620872455647268
wine.data,True,100,4,8,10,0.960077519379845,0.9608393543521627
wine.data,True,100,6,8,10,0.9611111111111111,0.9638736119924705
wine.data,True,100,8,8,10,0.9720849802371542,0.9725945827048769
wine.data,True,100,2,8,15,0.9606060606060607,0.9621442889148784
wine.data,True,100,4,8,15,0.960594315245478,0.9624218444183481
wine.data,True,100,6,8,15,0.9555555555555556,0.9568104792047
wine.data,True,100,8,8,15,0.9666501976284585,0.9654767388900516
wine.data,True,100,2,8,20,0.9606060606060607,0.9616526862349343
wine.data,True,100,4,8,20,0.9656330749354005,0.9656108597285068
wine.data,True,100,6,8,20,0.9722222222222223,0.9717880236254176
wine.data,True,100,8,8,20,0.9720849802371542,0.9729009552538965
wine.data,True,100,2,10,5,0.966540404040404,0.9678189996416074
wine.data,True,100,4,10,5,0.9494832041343669,0.9509263909874878
wine.data,True,100,6,10,5,0.9269841269841271,0.9298204260554509
wine.data,True,100,8,10,5,0.9547689629211369,0.9561382059060078
wine.data,True,100,2,10,10,0.9441919191919192,0.9454140521919328
wine.data,True,100,4,10,10,0.9717054263565892,0.9731453006681201
wine.data,True,100,6,10,10,0.9551587301587302,0.9564253892543927
wine.data,True,100,8,10,10,0.9606978166760776,0.961519938609722
wine.data,True,100,2,10,15,0.9494949494949495,0.94975667328942
wine.data,True,100,4,10,15,0.960594315245478,0.9603476160935838
wine.data,True,100,6,10,15,0.9777777777777779,0.9789350083467729
wine.data,True,100,8,10,15,0.9664031620553359,0.9680995475113122
wine.data,True,100,2,10,20,0.9719696969696969,0.9732484878009175
wine.data,True,100,4,10,20,0.9775193798449613,0.9779634323814133
wine.data,True,100,6,10,20,0.9888888888888889,0.989036018447783
wine.data,True,100,8,10,20,0.9725790513833992,0.9737755021036756
wine.data,True,100,2,12,5,0.9323232323232323,0.9355839191022322
wine.data,True,100,4,12,5,0.9552971576227389,0.9556228250115177
wine.data,True,100,6,12,5,0.9440476190476191,0.9456890690692906
wine.data,True,100,8,12,5,0.9102790325616412,0.9090477913039833
wine.data,True,100,2,12,10,0.9720959595959596,0.9723362481972687
wine.data,True,100,4,12,10,0.9542635658914729,0.9553048768065454
wine.data,True,100,6,12,10,0.9500000000000001,0.9526846920879316
wine.data,True,100,8,12,10,0.9775197628458498,0.9782711161387632
wine.data,True,100,2,12,15,0.9661616161616162,0.9669402282305508
wine.data,True,100,4,12,15,0.9658914728682171,0.966020092073223
wine.data,True,100,6,12,15,0.9666666666666667,0.9682477781811475
wine.data,True,100,8,12,15,0.9777667984189724,0.9788498198424669
wine.data,True,100,2,12,20,0.9666666666666667,0.9671080553433493
wine.data,True,100,4,12,20,0.9777777777777777,0.9776479624107708
wine.data,True,100,6,12,20,0.965873015873016,0.9658142110984574
wine.data,True,100,8,12,20,0.9777667984189724,0.977954418947066
wine.data,True,100,2,14,5,0.9550505050505051,0.9567758685768266
wine.data,True,100,4,14,5,0.9664082687338501,0.9686662589665928
wine.data,True,100,6,14,5,0.9662698412698414,0.9677877299360675
wine.data,True,100,8,14,5,0.9382411067193677,0.9388314360934331
wine.data,True,100,2,14,10,0.9383838383838384,0.9393070324739068
wine.data,True,100,4,14,10,0.9439276485788114,0.9439310824438908
wine.data,True,100,6,14,10,0.9662698412698414,0.9674018202308238
wine.data,True,100,8,14,10,0.9663796348578957,0.9682229510112638
wine.data,True,100,2,14,15,0.9776515151515152,0.9781143983903204
wine.data,True,100,4,14,15,0.9719638242894056,0.9726444849099515
wine.data,True,100,6,14,15,0.9662698412698414,0.9677012072578995
wine.data,True,100,8,14,15,0.9612154150197629,0.9621880162321339
wine.data,True,100,2,14,20,0.9775252525252525,0.9781139122315593
wine.data,True,100,4,14,20,0.9608527131782946,0.9613362625463009
wine.data,True,100,6,14,20,0.9706349206349206,0.9702424931325186
wine.data,True,100,8,14,20,0.9777667984189724,0.9788838612368025
wine.data,False,20,2,2,5,0.5785353535353536,0.5690992186348223
wine.data,False,20,4,2,5,0.6966408268733849,0.6089475236012938
wine.data,False,20,6,2,5,0.6694444444444446,0.6355610639759006
wine.data,False,20,8,2,5,0.7169795783926218,0.6731527205653793
wine.data,False,20,2,2,10,0.8483585858585858,0.8530457637267908
wine.data,False,20,4,2,10,0.8095607235142119,0.795563459406272
wine.data,False,20,6,2,10,0.848015873015873,0.8483624453623783
wine.data,False,20,8,2,10,0.8683418031244119,0.8590056185644421
wine.data,False,20,2,2,15,0.6909090909090909,0.6713795248678969
wine.data,False,20,4,2,15,0.8810077519379845,0.8822595422363547
wine.data,False,20,6,2,15,0.8388888888888889,0.8230517038296238
wine.data,False,20,8,2,15,0.8260163749294183,0.8093658921058302
wine.data,False,20,2,2,20,0.7744949494949496,0.7600274722750243
wine.data,False,20,4,2,20,0.871188630490956,0.8729998338116526
wine.data,False,20,6,2,20,0.8607142857142858,0.8641836870489223
wine.data,False,20,8,2,20,0.8939982119329946,0.8916115560852402
wine.data,False,20,2,4,5,0.9265151515151515,0.9259574298664623
wine.data,False,20,4,4,5,0.9100775193798449,0.9119645365688915
wine.data,False,20,6,4,5,0.8718253968253968,0.8726000897858932
wine.data,False,20,8,4,5,0.8334744965179748,0.8241354287230247
wine.data,False,20,2,4,10,0.8712121212121212,0.8750776705498068
wine.data,False,20,4,4,10,0.9108527131782946,0.9126398476626671
wine.data,False,20,6,4,10,0.8857142857142858,0.8738080098245217
wine.data,False,20,8,4,10,0.9211485977790326,0.9220974824109499
wine.data,False,20,2,4,15,0.9051767676767677,0.9060265892227091
wine.data,False,20,4,4,15,0.9658914728682171,0.9664643421095034
wine.data,False,20,6,4,15,0.9273809523809523,0.9283506768916542
wine.data,False,20,8,4,15,0.9376764539808018,0.9385251884768139
wine.data,False,20,2,4,20,0.9328282828282828,0.9352262394815587
wine.data,False,20,4,4,20,0.9550387596899225,0.9567325706130261
wine.data,False,20,6,4,20,0.9496031746031747,0.9506936048069893
wine.data,False,20,8,4,20,0.9387116506681723,0.9405704353266273
wine.data,False,20,2,6,5,0.9098484848484849,0.9030736428949449
wine.data,False,20,4,6,5,0.9217054263565891,0.9226577947927693
wine.data,False,20,6,6,5,0.8531746031746031,0.8511928203852869
wine.data,False,20,8,6,5,0.9211721249764728,0.9232676297014533
wine.data,False,20,2,6,10,0.9440656565656567,0.9452922596463693
wine.data,False,20,4,6,10,0.9378552971576227,0.9382422683525625
wine.data,False,20,6,6,10,0.9329365079365078,0.9348712579006023
wine.data,False,20,8,6,10,0.9438993977037455,0.9463924666807795
wine.data,False,20,2,6,15,0.9608585858585859,0.960813295949097
wine.data,False,20,4,6,15,0.9775193798449613,0.9779634323814133
wine.data,False,20,6,6,15,0.9384920634920636,0.9394932392206589
wine.data,False,20,8,6,15,0.9609683794466404,0.9609881378940976
wine.data,False,20,2,6,20,0.9551767676767677,0.9550756714595436
wine.data,False,20,4,6,20,0.9722222222222222,0.9734199134199135
wine.data,False,20,6,6,20,0.9599206349206351,0.9599439279521839
wine.data,False,20,8,6,20,0.9498517786561265,0.9509783968181802
wine.data,False,20,2,8,5,0.9272727272727272,0.9280499779641738
wine.data,False,20,4,8,5,0.9040051679586563,0.9064865907739935
wine.data,False,20,6,8,5,0.9218253968253968,0.9220680905636262
wine.data,False,20,8,8,5,0.9105260681347638,0.9117327908446329
wine.data,False,20,2,8,10,0.9436868686868687,0.9460730738655614
wine.data,False,20,4,8,10,0.9277777777777778,0.9306520562770563
wine.data,False,20,6,8,10,0.9551587301587302,0.956349298073173
wine.data,False,20,8,8,10,0.9775197628458498,0.9782302664655607
wine.data,False,20,2,8,15,0.9547979797979798,0.9551034258806507
wine.data,False,20,4,8,15,0.9777777777777779,0.9782566895470122
wine.data,False,20,6,8,15,0.953968253968254,0.9544926946376222
wine.data,False,20,8,8,15,0.9671442687747036,0.9683006535947712
wine.data,False,20,2,8,20,0.9664141414141414,0.966572674511277
wine.data,False,20,4,8,20,0.960594315245478,0.9618455581157194
wine.data,False,20,6,8,20,0.9599206349206351,0.9624206584990899
wine.data,False,20,8,8,20,0.966897233201581,0.9667223299576241
wine.data,False,20,2,10,5,0.9492424242424242,0.9502367067585606
wine.data,False,20,4,10,5,0.9497416020671835,0.9516107246316466
wine.data,False,20,6,10,5,0.9329365079365078,0.9344056588032896
wine.data,False,20,8,10,5,0.9444169960474309,0.9464311348696024
wine.data,False,20,2,10,10,0.9494949494949495,0.9502292240248521
wine.data,False,20,4,10,10,0.9664082687338501,0.9670798024679719
wine.data,False,20,6,10,10,0.9777777777777779,0.9782916240716751
wine.data,False,20,8,10,10,0.9547454357236966,0.956804238789533
wine.data,False,20,2,10,15,0.9546717171717172,0.9551229972081403
wine.data,False,20,4,10,15,0.955297157622739,0.9567519961726352
wine.data,False,20,6,10,15,0.9773809523809525,0.9780026935767951
wine.data,False,20,8,10,15,0.983201581027668,0.9842131724484666
wine.data,False,20,2,10,20,0.9718434343434343,0.9721502822658261
wine.data,False,20,4,10,20,0.9777777777777777,0.9786742424242424
wine.data,False,20,6,10,20,0.9722222222222222,0.972129241097698
wine.data,False,20,8,10,20,0.9611918878223226,0.9628367479470421
wine.data,False,20,2,12,5,0.9607323232323233,0.9612403137586492
wine.data,False,20,4,12,5,0.9492248062015504,0.9498334400911539
wine.data,False,20,6,12,5,0.9607142857142859,0.961403709485551
wine.data,False,20,8,12,5,0.9498517786561265,0.9517167337020278
wine.data,False,20,2,12,10,0.9887626262626263,0.9896800240282058
wine.data,False,20,4,12,10,0.9611111111111111,0.9607793299977836
wine.data,False,20,6,12,10,0.9555555555555556,0.9568691706316779
wine.data,False,20,8,12,10,0.9493341803124411,0.9509380776602139
wine.data,False,20,2,12,15,0.9830808080808081,0.9844628253825967
wine.data,False,20,4,12,15,0.9714470284237726,0.9718928144734597
wine.data,False,20,6,12,15,0.9666666666666667,0.9674471380212394
wine.data,False,20,8,12,15,0.9658620365142104,0.9669485743015155
wine.data,False,20,2,12,20,0.9608585858585859,0.9615836827071194
wine.data,False,20,4,12,20,0.9664082687338501,0.9670551885853611
wine.data,False,20,6,12,20,0.9607142857142857,0.9613552792311708
wine.data,False,20,8,12,20,0.9658855637116507,0.9670390271493213
wine.data,False,20,2,14,5,0.9773989898989899,0.9785007390555285
wine.data,False,20,4,14,5,0.9545219638242894,0.955012755958251
wine.data,False,20,6,14,5,0.9718253968253969,0.9717408219326377
wine.data,False,20,8,14,5,0.960450781102955,0.9620039682539683
wine.data,False,20,2,14,10,0.9775252525252525,0.9787745092377642
wine.data,False,20,4,14,10,0.9719638242894058,0.9722127125130463
wine.data,False,20,6,14,10,0.953968253968254,0.955026455026455
wine.data,False,20,8,14,10,0.9552630340673819,0.9556024653451124
wine.data,False,20,2,14,15,0.9832070707070707,0.9840449316706581
wine.data,False,20,4,14,15,0.955297157622739,0.9560069081620806
wine.data,False,20,6,14,15,0.9722222222222222,0.9730006187806698
wine.data,False,20,8,14,15,0.9666501976284585,0.9682917504608681
wine.data,False,20,2,14,20,0.9662878787878788,0.9664005040936876
wine.data,False,20,4,14,20,0.9550387596899225,0.955640418678305
wine.data,False,20,6,14,20,0.9777777777777779,0.9777897679346955
wine.data,False,20,8,14,20,0.9720849802371541,0.9730524581627523
wine.data,False,40,2,2,5,0.5378787878787878,0.4540118200158631
wine.data,False,40,4,2,5,0.6405684754521963,0.5795018003945236
wine.data,False,40,6,2,5,0.6079365079365079,0.5331151704885537
wine.data,False,40,8,2,5,0.7202851496329757,0.6769352835049767
wine.data,False,40,2,2,10,0.7375,0.7001867156310249
wine.data,False,40,4,2,10,0.8259689922480621,0.8279277535521365
wine.data,False,40,6,2,10,0.7515873015873017,0.7211689222244155
wine.data,False,40,8,2,10,0.7921019198193111,0.7631439659900613
wine.data,False,40,2,2,15,0.8481060606060606,0.8463382559694099
wine.data,False,40,4,2,15,0.8714470284237725,0.868305850886496
wine.data,False,40,6,2,15,0.8654761904761905,0.8638053993244613
wine.data,False,40,8,2,15,0.8988918690005647,0.8993175805675806
wine.data,False,40,2,2,20,0.9270202020202021,0.9289994832251134
wine.data,False,40,4,2,20,0.8704134366925065,0.866565247290656
wine.data,False,40,6,2,20,0.8575396825396826,0.8531020947439711
wine.data,False,40,8,2,20,0.9003976096367401,0.8979243387331621
wine.data,False,40,2,4,5,0.8926767676767677,0.88862355486239
wine.data,False,40,4,4,5,0.8534883720930233,0.8504080704684237
wine.data,False,40,6,4,5,0.7900793650793649,0.7745939609597796
wine.data,False,40,8,4,5,0.8637187088274045,0.8557811512532875
wine.data,False,40,2,4,10,0.9263888888888889,0.9280251061583877
wine.data,False,40,4,4,10,0.9611111111111111,0.9621459375539072
wine.data,False,40,6,4,10,0.8984126984126983,0.9020508562528574
wine.data,False,40,8,4,10,0.9046442687747036,0.9028742907419378
wine.data,False,40,2,4,15,0.920959595959596,0.9213959709005792
wine.data,False,40,4,4,15,0.9328165374677002,0.9331983664093279
wine.data,False,40,6,4,15,0.9432539682539683,0.9447271004804545
wine.data,False,40,8,4,15,0.9496047430830039,0.9504551820728291
wine.data,False,40,2,4,20,0.943939393939394,0.9452985580364315
wine.data,False,40,4,4,20,0.9386304909560723,0.941142831536056
wine.data,False,40,6,4,20,0.9662698412698414,0.9674162031962542
wine.data,False,40,8,4,20,0.9381940523244872,0.9397488830828613
wine.data,False,40,2,6,5,0.915530303030303,0.917863016718852
wine.data,False,40,4,6,5,0.9428940568475452,0.9441544117647059
wine.data,False,40,6,6,5,0.9440476190476191,0.9462076904049802
wine.data,False,40,8,6,5,0.8767292490118577,0.8738460341401517
wine.data,False,40,2,6,10,0.9496212121212122,0.9509281314287035
wine.data,False,40,4,6,10,0.9608527131782946,0.9630275573379021
wine.data,False,40,6,6,10,0.9440476190476191,0.9448276602043372
